pH,temperature,humidity,exudate_level,oxygen_saturation,condition
8.258901372970064,35.93780452430143,84.80529081816883,8.189455896853618,54.680289980383556,infected
7.0024561262765905,32.268204553943356,54.92793859738431,3.764608481914722,81.5564011739925,wound_healing
9.22445360369854,38.0,78.8460039532631,6.47791507207859,55.22146082693911,infected
9.459541691622283,35.08563046563929,86.69190152449976,8.100825180655386,53.93903623933984,infected
8.29394967742368,36.21128884497337,77.07588792247192,8.508699220583631,54.90139582567259,infected
8.231980565388357,32.94690728931193,41.231219927320396,1.9456852457098912,91.56321686457582,healthy
7.95228130832835,32.08799480689137,40.39508776784202,2.2082715733208174,87.99104118989769,healthy
6.9118317145880654,31.773368258045775,41.01695121121737,1.8782547292517437,94.27534726318187,healthy
8.647599451279406,38.0,71.93911638341422,6.480434088869281,53.64327428155057,infected
8.277663446066368,36.39482103030304,95.7480738283461,7.810227802495024,56.18175188049308,infected
7.961927897202535,34.08663701413616,87.5265132833476,7.947297225649843,58.65572866013015,infected
6.745766555373446,33.994269671960744,61.92454688309864,5.921956553249325,73.86799664398042,wound_healing
7.335056539635864,32.72641066759856,56.28949980257307,2.8814602798257467,86.85005490747061,healthy
8.46791430684523,36.56967197789232,71.02371280917231,6.881820945870833,55.45914084030777,infected
7.3128254311544305,31.84712730027987,53.95473337797036,3.0192653828547105,87.39662164917047,wound_healing
7.517031511226163,30.91803587471086,62.79640390831579,1.013887843054969,89.5946449729544,healthy
7.4885877943900345,31.667129333234037,40.14059396880188,2.9942290206855637,89.31398039119411,healthy
7.331141739166213,31.212656083885758,40.23619270897243,2.0213903091392105,84.36878304779934,healthy
7.682763255987906,31.820103437101324,53.51433722321315,1.0798089044410981,85.20032894382173,healthy
6.438479967289729,32.007481979287164,60.22948941294728,5.442712771652223,82.04468373235949,wound_healing
6.950872561138339,33.649394843020445,54.01082844776047,4.74485316604581,74.16349870060927,wound_healing
8.767850861277878,36.20182143271501,70.16746902433154,8.396685650583951,64.18850562021952,infected
7.061954441284907,34.81470038594377,64.73407059997866,4.33754004021298,79.727930321893,wound_healing
7.069346001327778,32.75708843413573,54.98593153874075,3.684002123879247,75.27398660382967,wound_healing
7.685228431153487,31.30672199065944,53.072223373291735,2.3171017813135197,89.4594506894832,healthy
7.143915754073264,33.77579848342267,57.912025072465056,5.120678041117144,70.16438527524083,wound_healing
7.989212934102605,35.346037588165125,76.0783111977927,10.0,67.74001779438541,infected
8.06960151794317,33.010372527983016,70.57918120769835,4.963859969297604,72.62104723662364,wound_healing
7.802872359019536,33.860051870969016,63.19610451217213,5.437059215283164,74.66703582522553,wound_healing
8.103807944319124,36.99107870911843,86.6447377562916,8.183235364368983,55.83988395761604,infected
7.152701045157809,31.787025958985087,53.844834746107324,1.7481299456517987,86.52375237415721,healthy
7.762961490836646,33.45165800162103,49.29473433483091,2.367861879357513,82.39753804586167,healthy
7.830520134319811,38.0,90.52887083533491,10.0,54.59535004558179,infected
7.538230957039821,33.91263905961702,63.29111667243178,4.4096165370474045,70.0208418070658,wound_healing
7.484779818253093,34.19103641363342,61.94499310609278,5.749456498178567,66.89607414778132,wound_healing
7.203183526786244,32.409269420016265,40.037917649059864,1.307667370210903,87.46637341145735,healthy
8.551113327376344,35.03680674360922,67.43790416852667,5.383017251222932,57.59672388965436,infected
8.581306984115725,38.0,70.0316756027742,6.721483429684144,55.50240849651918,infected
7.792453770983689,31.7600902673097,52.236438185872935,1.3039064719158167,86.37190639521499,healthy
7.659084332296147,31.263502963494652,44.92657594233213,1.6130223015924448,92.79412018848808,healthy
8.700026393492433,38.0,72.80170169609536,7.813897661225346,54.14058658499996,infected
6.7846177052749885,32.32943785959508,56.886693509045294,3.556518825889802,85.19516512086884,wound_healing
7.76988852502383,33.63905704081847,67.10655818942625,7.834971573462395,55.0277448006288,infected
7.578948214217934,34.18092427723188,71.4384082808569,8.110769410669318,55.44821761905367,infected
7.412292780467334,31.5369193603698,60.185986952097636,5.3390042951043135,79.86691015183011,wound_healing
7.847972093156018,37.50410464730013,83.60239124322418,10.0,54.57925264256544,infected
6.603027348013421,32.68953159649689,63.826451978040836,5.93414980740093,77.0511611170473,wound_healing
7.891276769629494,34.13593944657867,61.623471160502895,5.516412259142466,74.93144273722474,wound_healing
7.812601469845552,31.879516341312755,52.46062990666398,1.9722486452506593,95.11451353383853,healthy
8.39340079692285,35.39590732686422,71.51074202230735,8.703373734574615,56.33844194074649,infected
9.189183943188862,37.47226497078701,74.73727740264817,9.720439609629377,56.99469972867461,infected
7.846886468112074,32.63885689188723,60.0,1.3749779259317332,87.82550308519073,healthy
7.943494249446233,32.10758451762432,45.930047915059326,2.8557907009585497,88.08126645203855,healthy
9.215410814119931,37.32808469707777,71.58244941879651,7.516614900788215,55.003230333424874,infected
8.797959924369193,35.787752968637434,64.03012905953723,7.221168413000347,54.35561927877173,infected
7.422801728796699,33.380136866934585,56.72358910451883,2.8768658262880202,80.27727121360255,healthy
7.815257489724605,30.87654181869694,43.64466774016055,1.7323068219923388,86.7693293949083,healthy
8.07333201973337,32.6375639610689,53.883003802166876,4.5758714672398755,79.3695058547529,wound_healing
7.426562085350767,32.69489812788343,60.85072496504515,2.825764546881856,90.55943987581091,healthy
7.601110675219743,30.811151550427915,50.39113191313408,2.6097445624963496,86.93925777455578,healthy
8.34077353265627,37.811525499238385,85.72722340240246,9.92913219908003,55.74456660428582,infected
7.068164998250401,32.93667872434958,60.53277327859494,3.522044625403355,83.270639850281,wound_healing
7.874201783935713,32.082941299481526,50.00896278017018,2.6212768123161703,94.99330981767497,healthy
8.500404223936966,35.54524596452072,71.08182252235778,8.877033482260503,55.96719284110938,infected
6.766925267827887,32.6200346568803,66.6683646755286,3.578187596173902,84.6999091664363,wound_healing
7.312362370961525,33.51656988578165,53.18017567500604,1.481372318366068,80.10570073052085,healthy
7.324026700026764,33.722424417920365,61.20598883557908,4.617548706073522,75.53976033348847,wound_healing
8.331724811402363,37.88157570778627,64.47852500347855,7.1759272555226365,56.25321108089137,infected
8.133392401495533,36.77271806093796,80.1225946277621,8.691397742162774,56.85075952649949,infected
8.478207158137733,36.73873577910675,60.20885563884051,6.098340823252415,55.01561090443894,infected
8.553749403368641,38.0,70.3817179302857,8.687147700219144,54.571690119806014,infected
8.32245768270115,32.56533332980178,56.595175407348435,1.8289509486349635,90.98361508211434,healthy
6.882482532691358,33.51105271772685,61.51466944428535,4.983407021885174,81.98397308797846,wound_healing
8.846180650667348,38.0,88.65779015977803,9.249419989390352,55.25795581788547,infected
7.536225046785628,31.221423309686607,46.986353607351994,2.3102871053709535,88.71612284365061,healthy
7.242140456165076,32.540015995876715,43.21583180710698,2.9133683706367437,97.67199035310185,healthy
8.666996347890038,38.0,74.19480842440801,7.868623596897964,55.91431373376755,infected
8.152725512287791,36.53224739855933,73.55093692475185,9.478476976588938,53.73428831829945,infected
7.229659100607371,33.04637282778101,52.89430270519195,2.687968573790273,82.06857141001272,healthy
8.057489874249908,35.90227005998642,70.23824434519001,9.815248929017306,56.988094909547996,infected
6.614886224967841,33.831211641595246,54.65034870958654,2.792398327589401,85.18498168342484,healthy
8.799670589946274,37.636249475418396,73.43944845557779,8.433440325170722,54.30709880086956,infected
7.208617752210501,32.83269068051678,46.74950873120279,2.9572569583237587,81.40756293123275,healthy
8.247203681601754,38.0,81.87809168496466,9.17504259236373,55.81144047167917,infected
7.90254649232341,37.98720252843353,74.64622219841799,10.0,56.588134230959994,infected
7.576351462060956,34.68094951856311,64.89142720186632,6.0348689528501644,65.83352278321298,wound_healing
7.085196352857593,34.29642615589682,40.11574046206833,1.4441991791786983,79.77194992770762,healthy
8.365362350202464,35.34847069394035,75.09218319752587,8.726145783045236,59.9705757838971,infected
7.358333394527267,30.881329719137447,52.06796751775785,1.8292327581538468,88.48198499676478,healthy
7.445829430627008,32.263629898454234,62.85325695667262,3.178374497251016,78.65711359381045,wound_healing
7.520365442943396,32.94358145544225,65.89429118856002,4.536306836230846,71.97619731357427,wound_healing
7.766126207390852,32.563001114172245,45.907932855687555,1.782843313455624,91.18721961202668,healthy
8.741460847788876,36.52950590526559,61.537031424992726,5.646720703727667,55.901448697242124,infected
7.177098535481025,32.481510835514094,61.587064025312415,5.244123761872433,68.26516245579703,wound_healing
8.643671978663432,37.161727805504825,65.55184642636931,6.15158194531899,54.10890668051014,infected
8.467676412070757,36.32445623873541,82.15034227469151,9.91072819382856,54.29258871744687,infected
6.908288039809858,32.30417173622741,41.80607531334714,1.2967699466786706,84.96059478463799,healthy
8.06556970435452,33.67454307412727,60.08089141017897,2.360180543296541,80.59186312609827,healthy
7.615375219439589,33.80828660652741,66.8222944466441,3.963234470409074,72.78503869757074,wound_healing
7.645102190962665,32.768492328124246,72.44060322722828,5.282661187113701,85.0133325082236,wound_healing
8.112062161396215,36.76677030244272,79.01430240632985,8.990588570422663,54.83453831218156,infected
8.900116644080141,38.0,81.72049307427241,10.0,54.86483376272962,infected
8.630622342805768,36.8704741716316,86.32955523086761,7.637531928943645,54.9110399892201,infected
8.344255073982897,34.60968621972769,57.36463394411823,5.354184314239088,75.22409863696657,wound_healing
6.716539232653682,33.10254209704301,63.28917955579598,5.23073509832961,80.36142891958357,wound_healing
7.995658421963683,33.201338100942124,66.36831500131757,3.278243927404408,76.2591896024628,wound_healing
6.673487334297339,34.23646118299968,55.53635718469812,4.628905824882993,75.5393705232852,wound_healing
9.215658423420361,36.87412473277357,73.03238682676441,5.973009875843088,54.10118593774345,infected
7.635490861896654,32.74504369059607,41.35293955077015,1.1071739405139718,91.59902677056395,healthy
7.2803611472875875,31.653997776997524,59.19745741363197,1.140170525286871,80.92721057954726,healthy
6.860347789361466,33.56340126324605,66.32196484731008,3.366443598249765,83.31831870517274,wound_healing
8.274098771231767,37.56226124771884,74.51054895891603,6.321200225903817,57.892010844748825,infected
7.339609820157248,30.96801841154686,51.362727665300056,1.5794834249331409,92.3708441795998,healthy
7.02577126076672,32.885134775603916,45.19076069324062,1.0631240610658292,81.22957740603195,healthy
7.554643748028074,35.979656060971415,69.5527698561144,8.619985192844572,53.70600262919191,infected
8.033896676923176,33.43073907719301,60.38122474900344,3.2420547260895765,89.95469374099378,healthy
6.937248885590645,31.667048493798248,53.362409249347046,2.773773672458322,84.04044523254697,healthy
8.430593348468674,35.42775434918726,80.87113179287063,7.68306232455359,56.43440798293172,infected
8.744602229958497,38.0,74.37993671352025,9.539180911581118,54.302091074988454,infected
8.455958821713754,35.889916024559575,66.04986174444409,7.824451525749224,55.15017716525691,infected
7.286663561888571,31.50059412331949,47.19153315454892,1.5776440506636948,91.16455577997893,healthy
6.584521780994178,31.965421291672463,50.757462975426805,3.017716703923754,78.42457240827223,wound_healing
7.512765283550351,31.00764065739252,51.29567065578305,1.0281540910750233,83.36283293795792,healthy
8.692816413914695,38.0,77.03197064506494,10.0,56.59789847620808,infected
6.444452454729743,32.75370666362279,66.12047240243054,4.54322334065347,84.53343846816256,wound_healing
8.252978653201819,34.500301822470995,66.85483756808115,8.109144074166581,64.06559608815766,infected
6.550220599474117,33.8020552001438,55.10683769392127,4.214050316158046,73.96189285156805,wound_healing
8.631954888701156,34.870201592346795,74.36254450006119,10.0,55.26104467404951,infected
8.056036978034532,35.036721167836504,82.57248334985171,6.805637737885304,59.26065436305092,infected
7.521898711074137,31.112027341983936,57.713197734481454,1.146024939176013,84.84708109800539,healthy
8.012484650406842,35.88268434530259,79.57739275341316,8.210877082209292,55.68239606499172,infected
7.388115040825551,31.54089882319768,53.86847976276479,2.4070313890153328,87.72715037527571,healthy
7.483866203300604,32.05695065666607,55.98639258194557,1.352982620792424,91.82418854861795,healthy
7.957470505408037,32.10242272501955,59.46284388775955,4.7892211733382934,78.00413302338956,wound_healing
7.735999499722018,36.85795291420619,83.34903338943577,6.9371744737563965,54.878266948344,infected
7.638070830655167,32.19757902511365,52.51369165445185,4.682728892846652,84.93715854200062,wound_healing
8.783855522186926,36.457457431455595,80.29478897541672,10.0,54.361030071635014,infected
7.484309198968723,33.91370833120765,58.44837310230793,5.259472697603751,68.90527074497452,wound_healing
8.08319393160548,36.472021016308126,84.21319314285603,9.912028566441688,53.67356365888685,infected
7.860747217109406,33.2906248866856,89.10189398339784,6.778258768003553,66.18067192695652,infected
8.50664207425914,37.29084823530967,73.23451989720249,9.845727436222223,56.2970127316756,infected
7.420920874510426,30.598986091348443,46.39214126801355,1.3367162550079823,91.59323957315956,healthy
7.902975620909909,31.909235545332734,69.89859360575785,4.008779540794062,73.00488597644508,wound_healing
6.655611312763462,33.567273286680695,38.27500313529029,1.69720304031776,84.57488378338459,healthy
6.805688514683881,30.0,41.91751875846122,1.5610961292062,100.0,healthy
8.142218245691375,37.04705805621025,70.06697824295519,8.432492776933708,54.524285175849364,infected
7.610414180719565,33.47536499885462,54.48376456721235,2.3153181201954975,79.06001085304206,healthy
6.579916665963514,33.762430153522004,65.93637577779315,4.659372342567056,74.21789569395989,wound_healing
6.584332527931911,31.922641512061954,66.43144918336446,3.718499173003697,67.00338470496189,wound_healing
6.963287680455081,32.879996779301024,67.72428509105087,5.1794088165280145,78.14431911024295,wound_healing
7.882597075041147,35.499521911842855,86.85292971311065,10.0,57.533474661661316,infected
6.781933701083797,32.370831661386106,56.04149621232558,2.369863623365249,83.23814625217427,healthy
7.968733763873752,34.08259406436057,50.69312508006721,3.5139180644480326,73.45418740336483,wound_healing
8.288037153908235,34.513161952222454,81.66929192192298,9.52423228210152,58.2939494589795,infected
7.276726109788388,34.03525326887411,49.29455955473278,3.70789391898636,75.97707555902106,wound_healing
7.783563516368644,32.93514382380839,52.09005712707018,3.8313365125815686,78.35155088014993,wound_healing
7.574784334017672,35.55694541048926,52.976252403920455,3.0739304096698956,60.43227373952824,wound_healing
7.8274596523947695,30.0,43.16017196223051,2.2449949042994777,87.74839234912668,healthy
7.932889467286176,34.05629395052142,68.96787636745728,7.7292415148786535,78.94595243870313,infected
6.683015931967598,32.38228578050456,61.544081840880125,6.093550223994136,77.34322222808494,wound_healing
8.733890558910502,35.004631210818644,80.37891395522254,9.270644967549305,57.07774737182677,infected
7.841920380792769,31.080030335153452,51.39926750894578,2.0625785207169036,93.64864798947649,healthy
7.606404350291646,35.667988898362815,74.98335163062465,6.424973558669774,53.75490247317531,infected
6.876842167082282,33.20469021780873,62.71628762501003,6.034782794563478,74.98401353298527,wound_healing
8.961896662504174,38.0,75.18812643567826,7.247944936748748,54.42272025796855,infected
9.057035298507053,36.420904751952115,70.26084102035344,7.120580943706183,55.9846949139391,infected
7.307994995867985,31.054102597627264,48.73709228731331,1.9369008670551353,89.27702722326605,healthy
8.241447875588003,38.0,85.11336637494789,8.893213958532307,53.87861382852615,infected
7.866294984760191,32.537137351888674,64.43131593358912,6.124263423116659,79.29609182099041,wound_healing
7.061101962193964,32.33665282847004,59.190233484768505,2.3589051719163345,92.31365394293353,healthy
8.212391677667254,36.489503331663606,67.56581432101912,8.10750777314835,56.48435946840271,infected
6.7278325907462735,33.81869042649651,63.7809052129294,5.6155650845302,75.77834180534074,wound_healing
6.9897093224044475,32.60241601643402,71.70175244361671,4.819191906573749,83.54125786814478,wound_healing
7.939197602399672,35.06204474949211,71.71478657661328,7.937039938657914,59.28266154234269,infected
8.243185234212294,34.25734089304708,49.082146254072605,3.4396941820584153,72.86824289636228,wound_healing
7.669917507773313,36.55003872733148,77.09627308468714,9.089773121945166,54.99363609773854,infected
7.894993359549726,31.726265127210368,60.0,2.5855165119306838,89.7139410643994,healthy
6.6830942258753225,32.684615505609266,63.87429510289232,3.4946186153104897,75.7276274634076,wound_healing
6.832964717499856,33.15063524216211,63.15795965982897,3.4455965316687536,83.621063823227,wound_healing
7.436692191994606,33.130991946206166,58.979037788136836,3.9231061421956506,76.6428839140631,wound_healing
7.043282646543036,32.85051010468251,67.35328679539349,5.009667290258383,74.7339342565011,wound_healing
8.385027018709941,37.28174243941676,66.28489333812347,7.332006796864838,56.011246286378004,infected
8.314210170448854,35.9664593867639,88.08825932221573,7.8160544669954595,56.51101672597141,infected
6.404880785035309,33.18091525027394,46.385545037558494,4.85989076922963,76.8211507312053,wound_healing
8.219594315851076,38.0,69.12054335970313,8.263521648400243,55.233109685922486,infected
7.540535161971873,33.99051965359825,64.98809701032332,5.949478227908553,74.82445986079072,wound_healing
6.551338426432743,32.33938105475892,61.825839111078054,5.6376280642170675,85.47445661010413,wound_healing
6.8238848190795025,33.38619336103126,52.22073277805732,4.634763521031269,80.05274605960193,wound_healing
8.499497567001015,38.0,83.6584436549011,9.98856657556124,54.77116515463255,infected
8.814946753900735,36.69527993858161,86.6611384365782,8.612973167260838,57.38673912621908,infected
7.027303717407703,30.442303986480695,65.13308645482435,1.1319391983779057,85.3979230644586,healthy
8.468699736645434,36.07674893859349,77.13247262239855,8.149174012143892,55.242842438115574,infected
7.6752162289735955,31.332654950307013,41.82349176082465,1.9620364916261677,90.6858440767975,healthy
9.133199455659025,38.0,74.91185311081138,7.386053572931298,54.787924853511946,infected
7.967781077438169,34.69951018154754,84.99331112306656,6.926595878316195,53.82964773052931,infected
7.164088467986573,31.410157572451908,57.426789883569256,2.1984983005159533,93.76760930566647,healthy
7.854378729114292,37.03416687183147,77.16938755292476,10.0,54.95403968692468,infected
7.377842559511146,33.38153026637541,40.74798788094326,2.400779706883392,86.73981530932882,healthy
6.912073905672392,31.681560360722585,51.01365333751037,2.403659267070399,86.77611424875865,healthy
7.744676677059054,33.83880458351213,69.90952690506366,4.6881844947967615,58.07397825456237,wound_healing
9.046616064691001,36.52062689114876,73.4452076540324,8.939984667368854,53.09657873742044,infected
6.656317949817181,31.074840852900593,52.085928263088555,2.762071400450398,93.5939225368277,healthy
8.05008491568421,35.07731829502212,64.47641036619589,6.474425435402561,54.80063249353578,infected
7.272959300686366,32.64743196233471,60.81249055957622,5.07036327980987,88.13187967282833,wound_healing
7.93531732738402,33.051999951769815,43.14129847220513,2.692599650998952,78.74091456883053,healthy
8.677374747294346,36.49818941480473,81.75736500699031,10.0,56.73289319150375,infected
7.463313629721361,31.97396672279397,55.166170825015534,1.4906341649773824,92.03783552741247,healthy
7.127116199505394,31.352991883847594,56.2293438505945,0.9607363339507723,94.88486447364885,healthy
8.132588308063763,37.36610934918273,83.00012507272251,8.447250422152372,54.83368290128728,infected
8.023097257418492,37.35085027094459,66.18516210598055,7.0869959030865735,53.581987338204286,infected
8.200402691816466,35.07392767612565,63.44292591628812,6.298459158331559,65.23417965681793,infected
6.155551785887615,34.59087251254628,49.41926398116919,3.1761148371338637,74.5935275051771,wound_healing
6.5384664365892595,33.6295489485303,65.24197775917645,3.451810370932028,79.0870206262256,wound_healing
7.821129925991592,35.41070120973249,67.11229407244075,9.510850659090691,57.121800690485124,infected
8.64729249510203,36.88446842420783,66.41988089534084,7.679136013563353,55.9538841142041,infected
7.343172250088093,32.87734269972008,65.52476424102535,3.7230864275140485,83.59932841340465,wound_healing
7.936154568867931,32.073930394491626,58.310029697389055,1.9007405654167044,87.74562576844981,healthy
8.488808998788576,38.0,76.10381076990694,7.157064930927501,56.22251132101856,infected
7.163090112167072,31.470642690914588,43.22940686283832,2.707978956809217,89.31891744885061,healthy
7.879878004107949,31.048841150754427,47.38805969850152,1.1633027809010985,85.471638595458,healthy
7.635573045477661,34.553976748611106,54.4417649868068,3.971781995896421,84.54492359106382,wound_healing
6.808587222885951,31.581658544352,60.2095371556364,3.233724835619459,84.03189197430423,wound_healing
8.401294944359485,36.289048098052234,77.82001173014278,7.868655196658698,54.1985235032277,infected
8.50736610683985,36.99035810180975,68.6620121189114,8.792056962048408,54.6727493329519,infected
